freq,p,o,rank
41,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Paradox_Interactive,51
40,http://dbpedia.org/ontology/license,http://dbpedia.org/resource/GNU_General_Public_License,52
40,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Aspyr,52
39,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Ouya,54
38,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Real-time_tactics,55
38,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Xbox_Game_Studios,55
37,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/2K_(company),57
35,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Business_simulation_game,58
35,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Metroidvania,58
35,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Strategy_game,58
34,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Windows_Phone,61
33,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Activision,62
33,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Game_Boy_Advance,62
31,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/GameCube,64
31,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hack_and_slash,64
29,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Survival_game,66
28,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Google_Stadia,67
28,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Classic_Mac_OS,67
28,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Source_(game_engine),67
27,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/DOS,70
27,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Blizzard_Entertainment,70
27,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/THQ,70
26,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Construction_and_management_simulation,73
26,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Amiga,73
25,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Tactical_role-playing_game,75
25,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Blizzard_Entertainment,75
25,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Ren'Py,75
23,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Sports_Interactive,78
23,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Third-person_shooter,78
23,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/4X,78
22,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Telltale_Games,81
22,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Space_flight_simulation_game,81
22,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/PlayStation_(console),81
22,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Valve_Corporation,81
22,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Turn-based_tactics,81
21,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Beat_'em_up,86
21,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Telltale_Games,86
21,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Microids,86
21,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Firaxis_Games,86
21,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Single-player_video_game,86
20,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Paradox_Development_Studio,91
20,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Music_video_game,91
20,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Square_Enix_Europe,91
20,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Sandbox_game,91
20,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Tower_defense,91
20,http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/resource/C++,91
20,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Telltale_Games,91
19,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Valve_Corporation,98
19,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Jared_Emerson-Johnson,98
19,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Grand_strategy_wargame,98
19,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/3D_Realms,98
18,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Football_Manager,102
18,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Daedalic_Entertainment,102
18,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Square_Enix,102
18,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Life_simulation_game,102
18,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Maxis,102
18,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Torque_(game_engine),102
18,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Interactive_film,102
17,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Xbox_Series_X_and_Series_S,109
17,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Windows_Mobile,109
17,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/FreeBSD,109
17,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Team17,109
17,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/BioWare,109
17,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Codemasters,109
17,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Paradox_Development_Studio,109
17,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Shooter_game,109
17,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Feral_Interactive,109
16,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Massively_multiplayer_online_game,118
16,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Sierra_Entertainment,118
16,http://dbpedia.org/ontology/computingPlatform,"http://dbpedia.org/resource/Java_Platform,_Micro_Edition",118
16,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/City-building_game,118
16,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment,118
16,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Rhythm_game,118
16,http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/resource/Microsoft_Windows,118
16,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Personal_computer,118
16,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/PlayFirst,118
16,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/MacSoft,118
16,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Multiplayer_video_game,118
16,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/PlayStation_5,118
16,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Civilization_(series),118
15,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Id_Tech_3,131
15,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Art_game,131
15,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Mobile_phone,131
15,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Creative_Assembly,131
15,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Lucasfilm_Games,131
15,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Interplay_Entertainment,131
15,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Curve_Games,131
15,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Dreamcast,131
15,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Microsoft_XNA,131
14,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/IPad,140
14,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Double_Fine,140
14,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Warcraft,140
14,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Adventure_Game_Studio,140
14,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Fighting_game,140
14,http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/resource/Linux,140
14,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Traveller's_Tales,140
14,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Kalypso_Media,140
14,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/PlayFirst,140
14,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Total_War_(video_game_series),140
14,http://dbpedia.org/ontology/publisher,"http://dbpedia.org/resource/Atari,_Inc._(publisher)",140
13,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Symbian,151
13,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Role-playing_game,151
13,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/God_game,151
13,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Gamebryo,151
13,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Inon_Zur,151
13,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Jeremy_Soule,151
13,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/PlayStation_Network,151
13,http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/resource/MacOS,151
13,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Daedalic_Entertainment,151
12,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/TT_Games,160
12,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Double_Fine,160
12,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Collectible_card_game,160
12,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/PopCap_Games,160
12,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Humble_Bundle,160
12,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Ambrosia_Software,160
12,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/3D_Realms,160
12,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/TinyBuild,160
12,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Cross-platform_software,160
12,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Mobile_game,160
12,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Peter_McConnell,160
12,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/List_of_Ubisoft_subsidiaries,160
11,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/PopCap_Games,172
11,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Atari_SA,172
11,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/IPhone,172
11,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Jon_Burton,172
11,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/RenderWare,172
11,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Social_simulation_game,172
11,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/HeR_Interactive,172
11,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/BioWare,172
11,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/HeR_Interactive,172
11,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Choice_Provisions,172
11,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/SteamOS,172
11,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/List_of_vehicular_combat_games,172
11,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Commodore_64,172
11,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Beenox,172
11,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Adobe_Flash,172
11,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Browser_game,172
11,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Team17,172
11,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Spiderweb_Software,172
10,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Sega_Genesis,190
10,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Choice_Provisions,190
10,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Iceberg_Interactive,190
10,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Versus_Evil,190
10,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Palm_OS,190
10,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Ego_(game_engine),190
10,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/AmigaOS_4,190
10,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Ubisoft_Montreal,190
10,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Relic_Entertainment,190
10,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Educational_game,190
10,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/BlackBerry_10,190
10,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Artillery_game,190
9,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/RPG_Maker,202
9,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Big_Fish_Games,202
9,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Codemasters,202
9,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Arcade_game,202
9,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Dungeon_crawl,202
9,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Cloud_computing,202
9,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Half-Life_(series),202
9,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Mark_Morgan_(composer),202
9,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Johan_Andersson_(game_developer),202
9,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/The_Sims,202
9,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Dating_sim,202
9,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Multiplayer_online_battle_arena,202
9,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Deep_Silver,202
9,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Strategy_First,202
9,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/THQ_Nordic,202
9,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/PopCap_Games,202
9,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Adobe_Flash,202
9,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/TopWare_Interactive,202
9,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Virgin_Interactive,202
9,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Atari_ST,202
9,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Microids,202
9,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Good_Shepherd_Entertainment,202
8,http://dbpedia.org/ontology/designer,http://dbpedia.org/resource/Johan_Andersson_(game_developer),224
8,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Bit.Trip,224
8,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Wadjet_Eye_Games,224
8,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Russell_Brower,224
8,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Fire_OS,224
8,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/GoldSrc,224
8,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Annapurna_Interactive,224
8,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Ben_Prunty,224
8,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Facebook,224
8,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Klei_Entertainment,224
8,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Zachtronics,224
8,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/OGRE,224
8,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/Tim_Schafer,224
8,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Xbox_Live_Arcade,224
8,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Essence_Engine,224
8,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Arcen_Games,224
8,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Steam_(service),224
8,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Majesco_Entertainment,224
8,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/TopWare_Interactive,224
8,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Interactive_fiction,224
8,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/SCUMM,224
8,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Allister_Brimble,224
8,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Aspyr,224
8,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Casual_game,224
8,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Government_simulation_game,224
8,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Aksys_Games,224
8,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/Chris_Metzen,224
8,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Linux_Game_Publishing,224
8,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Gearbox_Software,224
8,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Kheops_Studio,224
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Michael_Giacchino,254
7,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Celso_Riva,254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Gathering_of_Developers,254
7,http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/resource/Lua_(programming_language),254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Jeff_van_Dyck,254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Zachtronics,254
7,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Tomb_Raider,254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Bill_Brown_(composer),254
7,http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/resource/C_(programming_language),254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Disney_Interactive_Studios,254
7,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Colin_McRae_Rally_and_Dirt,254
7,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Hanako_Games,254
7,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Digital_collectible_card_game,254
7,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Vehicle_simulation_game,254
7,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Amazon_Luna,254
7,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/PhyreEngine,254
7,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Strategy,254
7,http://dbpedia.org/ontology/license,http://dbpedia.org/resource/Creative_Commons_license,254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Austin_Wintory,254
7,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Rovio_Entertainment,254
7,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/BlackBerry,254
7,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Frictional_Games,254
7,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Sim_racing,254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Positech_Games,254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Ari_Pulkkinen,254
7,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_game,254
7,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Worms_(series),254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/John_Williams,254
7,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Build_(game_engine),254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Disasterpeace,254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Bobby_Prince,254
7,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Game_Boy_Color,254
7,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/Tom_Jubert,254
7,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/MorphOS,254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Daybreak_Game_Company,254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Rovio_Entertainment,254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/The_Adventure_Company,254
7,http://dbpedia.org/ontology/designer,http://dbpedia.org/resource/Mark_Darin,254
7,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Danny_Baranowsky,254
7,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Origin_Systems,254
7,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Pandora_(console),254
7,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/1C_Company,254
6,http://dbpedia.org/ontology/gameEngine,http://dbpedia.org/resource/Box2D,296
6,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/MumboJumbo,296
6,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/Sega_Saturn,296
6,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Armor_Games,296
6,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Obsidian_Entertainment,296
6,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/ZX_Spectrum,296
6,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/AROS_Research_Operating_System,296
6,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Breakout_(video_game),296
6,http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/WiiWare,296
6,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Tactical_shooter,296
6,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Sport,296
6,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/505_Games,296
6,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Wadjet_Eye_Games,296
6,http://dbpedia.org/ontology/composer,http://dbpedia.org/resource/Mike_Morasky,296
6,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Frozenbyte,296
6,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Open_world,296
6,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/SouthPeak_Games,296
6,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/David_Gaider,296
6,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/Dave_Grossman_(game_developer),296
6,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Bandai_Namco_Entertainment,296
6,http://dbpedia.org/ontology/designer,http://dbpedia.org/resource/Ron_Gilbert,296
6,http://dbpedia.org/ontology/publisher,http://dbpedia.org/resource/Celso_Riva,296
